Iteracao,Magnetizacao
150,0.032
151,0.036
152,0.0384
153,0.0584
154,0.0432
155,0.0296
156,0.036
157,0.0144
158,0.0256
159,-0.0488
160,-0.0608
161,-0.024
162,-0.0432
163,-0.0144
164,-0.0136
165,-0.0224
166,-0.0184
167,0.02
168,-0.0248
169,-0.0136
170,-0.0176
171,-0.0152
172,0.02
173,-0.0544
174,-0.0088
175,-0.0024
176,-0.0192
177,0.0072
178,-0.0256
179,0.0056
180,-0.0104
181,0.024
182,0.056
183,0.0304
184,0.056
185,0.0032
186,-0.0072
187,-0.0152
188,-0.0152
189,-0.032
190,-0.0248
191,-0.032
192,-0.016
193,-0.0056
194,0.02
195,0.008
196,0.0456
197,0.0472
198,0.0752
199,0.0544
200,0.0424
201,-0.024
202,-0.0608
203,-0.0608
204,-0.0472
205,-0.0672
206,-0.1024
207,-0.0984
208,-0.0728
209,-0.008
210,-0.0152
211,0.024
212,-0.0048
213,-0.0152
214,0.008
215,0.0008
216,0.064
217,0.036
218,0.04
219,-0.004
220,-0.0152
221,-0.0144
222,-0.02
223,-0.0184
224,0.02
225,-0.0376
226,-0.028
227,-0.0384
228,0.0528
229,0.0464
230,0.068
231,0.0416
232,0.0232
233,-0.0152
234,0.0168
235,0.0176
236,-0.0384
237,-0.036
238,-0.0048
239,-0.0048
240,-0.0056
241,-0.0224
242,-0.0336
243,-0.0224
244,-0.0704
245,-0.0832
246,-0.0472
247,-0.0976
248,-0.0656
249,-0.0496
250,-0.02
251,-0.0368
252,-0.0552
253,-0.0664
254,-0.012
255,-0.0352
256,-0.0704
257,-0.0296
258,0.0048
259,-0.0104
260,0.0264
261,0.0088
262,0.0216
263,0.0184
264,0.028
265,0.024
266,0.0504
267,0.0656
268,0.0488
269,0.0656
270,-0.0056
271,0.0168
272,0.0296
273,0.0296
274,0.0424
275,0.0552
276,0.0104
277,0.0344
278,0.0424
279,0.0224
280,-0.0144
281,-0.0304
282,-0.0112
283,-0.0048
284,-0.0432
285,-0.0584
286,-0.052
287,-0.04
288,0.0032
289,0.0256
290,-0.0128
291,-0.0016
292,0.0048
293,-0.0296
294,-0.0136
295,-0.044
296,-0.0208
297,-0.0152
298,0.0064
299,0.0232
300,-0.0032
301,-0.0096
302,-0.0088
303,-0.06
304,-0.0352
305,0.0064
306,0.0032
307,-0.0432
308,-0.0224
309,-0.0296
310,-0.0848
311,-0.0632
312,-0.0488
313,-0.0592
314,-0.0352
315,-0.012
316,-0.0224
317,0.0136
318,0.0
319,0.0048
320,-0.0144
321,-0.0408
322,-0.02
323,0.0472
324,0.0528
325,0.0552
326,0.0072
327,0.0064
328,-0.0208
329,-0.0688
330,-0.0448
331,-0.0192
332,-0.0312
333,-0.0464
334,-0.0736
335,-0.0624
336,-0.076
337,-0.1032
338,-0.0736
339,-0.0568
340,-0.0504
341,-0.0256
342,-0.0184
343,-0.0432
344,-0.0208
345,0.0296
346,0.0408
347,0.028
348,0.0096
349,0.0152
350,0.0296
351,0.024
352,-0.0096
353,-0.0408
354,-0.0064
355,-0.0016
356,-0.0024
357,-0.0088
358,-0.0272
359,-0.0496
360,-0.0392
361,-0.0576
362,-0.0584
363,0.0008
364,0.0448
365,0.0272
366,0.0376
367,-0.0008
368,0.0008
369,0.0184
370,-0.0008
371,-0.02
372,-0.0216
373,-0.0328
374,-0.048
375,-0.0408
376,0.0312
377,-0.0032
378,0.0368
379,0.0112
380,0.0288
381,0.0344
382,0.0008
383,-0.012
384,-0.0208
385,-0.0408
386,-0.0752
387,-0.0744
388,-0.0632
389,-0.0392
390,-0.0312
391,0.0208
392,-0.0232
393,-0.0208
394,-0.0232
395,-0.008
396,-0.0352
397,-0.0136
398,-0.0328
399,-0.0616
400,-0.0392
401,0.0104
402,0.0288
403,0.008
404,0.0032
405,-0.0208
406,-0.052
407,-0.0528
408,0.0008
409,-0.0256
410,-0.0744
411,-0.1016
412,-0.0488
413,-0.0064
414,0.0
415,-0.0136
416,-0.0248
417,-0.0088
418,0.0368
419,0.0312
420,0.0288
421,0.028
422,0.0408
423,0.008
424,0.0136
425,0.008
426,0.0208
427,0.028
428,0.0336
429,-0.0128
430,-0.0176
431,-0.0312
432,-0.0872
433,-0.1112
434,-0.072
435,-0.0288
436,-0.0008
437,0.0304
438,-0.0016
439,-0.012
440,-0.0024
441,0.0072
442,0.0184
443,0.0176
444,0.0216
445,0.0392
446,0.0328
447,0.0752
448,0.0472
449,-0.004
450,0.0296
451,0.0368
452,0.0408
453,0.0272
454,0.0256
455,0.0336
456,0.0112
457,-0.0368
458,-0.0312
459,-0.0128
460,-0.0352
461,-0.0312
462,-0.012
463,0.004
464,-0.0048
465,-0.016
466,0.0152
467,0.04
468,0.0656
469,0.0536
470,0.036
471,0.0096
472,-0.0296
473,0.0096
474,0.0152
475,0.0272
476,0.0128
477,0.0168
478,0.0056
479,0.0072
480,-0.0152
481,-0.0432
482,-0.0856
483,-0.0784
484,-0.0728
485,-0.0552
486,-0.004
487,0.0096
488,0.0272
489,0.004
490,-0.028
491,-0.0144
492,0.016
493,0.0056
494,0.0128
495,0.0152
496,0.028
497,0.044
498,0.0192
499,0.0144
