Iteracao,Magnetizacao
214,0.9984
215,1.0
216,1.0
217,1.0
218,0.9992
219,0.9976
220,0.9976
221,1.0
222,0.9976
223,0.9984
224,0.9968
225,0.9976
226,0.9984
227,0.9992
228,1.0
229,0.9992
230,0.9992
231,0.9992
232,0.9968
233,0.9992
234,1.0
235,0.9976
236,0.9992
237,1.0
238,0.9992
239,1.0
240,1.0
241,0.9984
242,0.9968
243,0.9992
244,0.9984
245,0.996
246,0.9984
247,0.9984
248,0.9976
249,0.9976
250,0.9968
251,0.9968
252,0.9984
253,0.9992
254,1.0
255,0.9992
256,1.0
257,0.9984
258,0.9968
259,0.9976
260,0.9984
261,0.9968
262,0.9976
263,0.9984
264,0.9992
265,1.0
266,0.9984
267,0.9984
268,0.9984
269,0.9992
270,0.9992
271,0.9984
272,0.9984
273,0.9984
274,0.9992
275,1.0
276,0.9992
277,0.9984
278,0.9968
279,0.9968
280,0.9944
281,0.996
282,0.9984
283,0.9992
284,0.9992
285,0.9984
286,0.9992
287,0.9976
288,0.9992
289,0.9976
290,0.9984
291,0.9968
292,0.9992
293,0.9984
294,0.996
295,0.9968
296,0.9992
297,0.9992
298,0.9992
299,0.9984
300,0.9976
301,0.9992
302,0.9976
303,0.9992
304,0.9992
305,1.0
306,1.0
307,1.0
308,1.0
309,0.9976
310,0.9992
311,1.0
312,1.0
313,0.9992
314,1.0
315,0.9992
316,0.9992
317,0.9984
318,1.0
319,1.0
320,0.9992
321,0.9984
322,0.9984
323,0.9992
324,0.9984
325,0.9992
326,0.9976
327,1.0
328,1.0
329,1.0
330,1.0
331,1.0
332,0.9976
333,0.9984
334,0.9976
335,0.9992
336,1.0
337,0.9968
338,0.9976
339,0.9984
340,0.9968
341,0.9984
342,0.9984
343,0.9976
344,0.9976
345,0.9984
346,0.9976
347,0.9976
348,0.9968
349,0.9992
350,0.9976
351,0.9992
352,0.9976
353,0.9984
354,0.9984
355,0.9976
356,0.9968
357,0.9984
358,0.9984
359,0.9976
360,0.9976
361,0.9976
362,0.9984
363,1.0
364,1.0
365,1.0
366,0.9984
367,0.9984
368,1.0
369,0.9984
370,0.9976
371,0.9968
372,0.9976
373,0.9976
374,0.9976
375,0.996
376,0.9968
377,0.9984
378,0.9976
379,0.9968
380,1.0
381,1.0
382,0.9992
383,0.9992
384,0.9984
385,1.0
386,1.0
387,1.0
388,0.9992
389,0.9976
390,0.9992
391,1.0
392,1.0
393,0.9992
394,0.9968
395,0.9992
396,0.9976
397,0.9992
398,0.9992
399,0.9976
400,0.9984
401,0.9976
402,0.9976
403,0.9976
404,0.9992
405,0.9976
406,0.9968
407,1.0
408,0.9992
409,0.9976
410,0.9976
411,1.0
412,1.0
413,0.9984
414,1.0
415,1.0
416,0.9992
417,0.9984
418,0.996
419,0.9984
420,0.9976
421,0.9984
422,0.9976
423,1.0
424,0.9992
425,0.9984
426,0.9976
427,0.9992
428,0.9992
429,0.9976
430,0.9984
431,1.0
432,1.0
433,0.9992
434,0.9984
435,0.9976
436,0.9984
437,0.996
438,1.0
439,0.9992
440,0.9984
441,0.9968
442,0.9984
443,0.9968
444,0.9968
445,0.9992
446,1.0
447,0.9992
448,0.9992
449,0.9976
450,0.996
451,0.9976
452,0.9992
453,0.9984
454,0.9968
455,0.9992
456,0.9984
457,0.9984
458,0.9984
459,0.9984
460,0.9976
461,1.0
462,0.9992
463,0.9984
464,1.0
465,0.9992
466,0.9992
467,0.9984
468,0.9984
469,0.9992
470,0.9992
471,0.996
472,0.9968
473,0.9968
474,0.9968
475,0.9976
476,0.9976
477,0.9992
478,1.0
479,0.9984
480,0.9992
481,0.9984
482,1.0
483,1.0
484,0.9976
485,0.9968
486,0.9984
487,0.9984
488,0.9992
489,0.9984
490,0.9984
491,0.9984
492,0.9984
493,0.996
494,0.9992
495,0.9992
496,0.9992
497,0.9984
498,1.0
499,0.9984
