x,y,phi_LBM,phi_exact,error
0.010101010101010102,0.19191919191919193,0.014402440740448398,0.017991637650061284,0.003589196909612886
0.010101010101010102,0.20202020202020204,0.01506450784689163,0.018811743343522643,0.003747235496631014
0.010101010101010102,0.21212121212121213,0.01571119483973871,0.019612907206040277,0.003901712366301567
0.010101010101010102,0.22222222222222224,0.016341858557172226,0.020394322533516383,0.0040524639763441575
0.010101010101010102,0.23232323232323235,0.016955871366771878,0.021155202506953935,0.0041993311401820575
0.010101010101010102,0.24242424242424243,0.017552621861712508,0.021894780984716714,0.004342159123004206
0.010101010101010102,0.25252525252525254,0.01813151553026521,0.022612313273968992,0.004480797743703781
0.010101010101010102,0.26262626262626265,0.01869197539996039,0.023307076880518102,0.004615101480557712
0.010101010101010102,0.27272727272727276,0.01923344265732954,0.023978372236304838,0.004744929578975297
0.010101010101010102,0.2828282828282829,0.019755377243820278,0.024625523403809198,0.00487014615998892
0.010101010101010102,0.29292929292929293,0.0202572584282426,0.025247878756662154,0.004990620328419553
0.010101010101010102,0.30303030303030304,0.020738585355930622,0.025844811635778193,0.005106226279847571
0.010101010101010102,0.31313131313131315,0.021198877574675278,0.026415720980347876,0.0052168434056725985
0.010101010101010102,0.32323232323232326,0.02163767553738987,0.026960031933055132,0.005322356395665261
0.010101010101010102,0.33333333333333337,0.02205454108140116,0.027477196418909854,0.005422655337508693
0.010101010101010102,0.3434343434343435,0.02244905788421033,0.027966693697112938,0.005517635812902606
0.010101010101010102,0.3535353535353536,0.02282083189553385,0.02842803088539814,0.0056071989898642885
0.010101010101010102,0.36363636363636365,0.02316949174541193,0.028860743456322738,0.005691251710910807
0.010101010101010102,0.37373737373737376,0.02349468912815924,0.02926439570500729,0.005769706576848051
0.010101010101010102,0.38383838383838387,0.02379609916192631,0.029638581187853494,0.0058424820259271835
0.010101010101010102,0.393939393939394,0.02407342072363984,0.029982923131798483,0.005909502408158643
0.010101010101010102,0.4040404040404041,0.024326376759094694,0.030297074813693314,0.005970698054598621
0.010101010101010102,0.4141414141414142,0.024554714567977944,0.030580719909423817,0.0060260053414458725
0.010101010101010102,0.42424242424242425,0.024758206063616933,0.030833572812422154,0.006075366748805221
0.010101010101010102,0.43434343434343436,0.024936648007256416,0.031055378921248437,0.00611873091399202
0.010101010101010102,0.4444444444444445,0.025089862216685983,0.031245914895952766,0.006156052679266784
0.010101010101010102,0.4545454545454546,0.025217695749055555,0.031404988882959665,0.00618729313390411
0.010101010101010102,0.4646464646464647,0.025320021057736192,0.03153244070824834,0.006212419650512144
0.010101010101010102,0.4747474747474748,0.02539673612310257,0.03162814203863436,0.006231405915531788
0.010101010101010102,0.48484848484848486,0.025447764557134888,0.03169199651099026,0.006244231953855369
0.010101010101010102,0.494949494949495,0.02547305568175907,0.03172393982927511,0.006250884147516043
0.010101010101010102,0.5050505050505051,0.025472584580866653,0.03172393982927511,0.006251355248408461
0.010101010101010102,0.5151515151515152,0.025446352125978254,0.03169199651099026,0.006245644385012003
0.010101010101010102,0.5252525252525253,0.025394384975537934,0.03162814203863436,0.006233757063096423
