Iteracao,Magnetizacao
251,-0.5424
252,-0.5672
253,-0.5528
254,-0.5376
255,-0.5464
256,-0.5536
257,-0.5312
258,-0.5088
259,-0.5296
260,-0.5352
261,-0.5368
262,-0.5688
263,-0.5632
264,-0.56
265,-0.5512
266,-0.5696
267,-0.5824
268,-0.5824
269,-0.5792
270,-0.5944
271,-0.5816
272,-0.584
273,-0.5936
274,-0.6128
275,-0.6192
276,-0.6216
277,-0.6232
278,-0.6064
279,-0.584
280,-0.5992
281,-0.6024
282,-0.6168
283,-0.6296
284,-0.6352
285,-0.6056
286,-0.5984
287,-0.6152
288,-0.6192
289,-0.6296
290,-0.6392
291,-0.616
292,-0.6288
293,-0.616
294,-0.612
295,-0.608
296,-0.6128
297,-0.6408
298,-0.6328
299,-0.6408
300,-0.6288
301,-0.636
302,-0.6832
303,-0.6912
304,-0.6784
305,-0.6872
306,-0.6808
307,-0.6784
308,-0.6928
309,-0.6544
310,-0.6736
311,-0.664
312,-0.668
313,-0.6808
314,-0.6824
315,-0.668
316,-0.6768
317,-0.68
318,-0.6768
319,-0.6928
320,-0.6864
321,-0.6976
322,-0.7064
323,-0.692
324,-0.6744
325,-0.68
326,-0.6912
327,-0.6704
328,-0.6688
329,-0.664
330,-0.6592
331,-0.668
332,-0.6688
333,-0.6864
334,-0.6968
335,-0.6792
336,-0.656
337,-0.6712
338,-0.6712
339,-0.6648
340,-0.6656
341,-0.6664
342,-0.6952
343,-0.7008
344,-0.7072
345,-0.7008
346,-0.684
347,-0.6824
348,-0.688
349,-0.6816
350,-0.6784
351,-0.6624
352,-0.6744
353,-0.6552
354,-0.6448
355,-0.656
356,-0.668
357,-0.6448
358,-0.6528
359,-0.6568
360,-0.68
361,-0.6952
362,-0.6936
363,-0.7088
364,-0.7128
365,-0.7448
366,-0.7512
367,-0.7592
368,-0.7552
369,-0.7448
370,-0.7592
371,-0.7768
372,-0.7832
373,-0.788
374,-0.7872
375,-0.7712
376,-0.7648
377,-0.7496
378,-0.728
379,-0.724
380,-0.7344
381,-0.724
382,-0.7328
383,-0.74
384,-0.7296
385,-0.7456
386,-0.7408
387,-0.7376
388,-0.7384
389,-0.748
390,-0.7512
391,-0.7696
392,-0.7488
393,-0.764
394,-0.7776
395,-0.7888
396,-0.7816
397,-0.7832
398,-0.7816
399,-0.7912
400,-0.7904
401,-0.812
402,-0.8216
403,-0.8232
404,-0.8344
405,-0.8352
406,-0.8448
407,-0.856
408,-0.8664
409,-0.848
410,-0.8616
411,-0.848
412,-0.8448
413,-0.844
414,-0.8528
415,-0.8512
416,-0.848
417,-0.8544
418,-0.8592
419,-0.8504
420,-0.8544
421,-0.8552
422,-0.8536
423,-0.844
424,-0.8336
425,-0.8144
426,-0.8248
427,-0.8208
428,-0.8288
429,-0.8168
430,-0.8128
431,-0.82
432,-0.8216
433,-0.8312
434,-0.828
435,-0.8536
436,-0.8432
437,-0.8224
438,-0.8304
439,-0.848
440,-0.8504
441,-0.8696
442,-0.864
443,-0.8528
444,-0.8568
445,-0.8672
446,-0.8568
447,-0.856
448,-0.8624
449,-0.8792
450,-0.8904
451,-0.8984
452,-0.8904
453,-0.8968
454,-0.9136
455,-0.8952
456,-0.8872
457,-0.8992
458,-0.9008
459,-0.8816
460,-0.8608
461,-0.872
462,-0.8808
463,-0.8984
464,-0.8888
465,-0.8936
466,-0.8936
467,-0.8936
468,-0.8904
469,-0.88
470,-0.8672
471,-0.8456
472,-0.8464
473,-0.8688
474,-0.8664
475,-0.88
476,-0.8736
477,-0.8696
478,-0.8968
479,-0.8784
480,-0.8792
481,-0.888
482,-0.8624
483,-0.8632
484,-0.8736
485,-0.8656
486,-0.8664
487,-0.8792
488,-0.8864
489,-0.8904
490,-0.8984
491,-0.9032
492,-0.8888
493,-0.8864
494,-0.8784
495,-0.8832
496,-0.8584
497,-0.8704
498,-0.8616
499,-0.8672
