Iteracao,Magnetizacao
270,0.9912
271,0.9824
272,0.9848
273,0.9912
274,0.9856
275,0.988
276,0.9856
277,0.9912
278,0.9888
279,0.988
280,0.9872
281,0.9856
282,0.9888
283,0.9904
284,0.9936
285,0.992
286,0.992
287,0.9952
288,0.988
289,0.9864
290,0.9856
291,0.9904
292,0.9912
293,0.9888
294,0.9904
295,0.9888
296,0.984
297,0.9864
298,0.9864
299,0.9864
300,0.9888
301,0.9864
302,0.9864
303,0.9872
304,0.9864
305,0.9872
306,0.9872
307,0.9848
308,0.9872
309,0.9808
310,0.976
311,0.9832
312,0.9832
313,0.9848
314,0.9864
315,0.98
316,0.98
317,0.9816
318,0.9824
319,0.984
320,0.9816
321,0.9816
322,0.9872
323,0.9856
324,0.9856
325,0.9816
326,0.9904
327,0.988
328,0.9856
329,0.9872
330,0.9904
331,0.9856
332,0.9872
333,0.984
334,0.9856
335,0.9816
336,0.9864
337,0.9872
338,0.9872
339,0.9872
340,0.9832
341,0.9824
342,0.9848
343,0.9784
344,0.9848
345,0.984
346,0.9816
347,0.9776
348,0.9776
349,0.9752
350,0.984
351,0.988
352,0.9864
353,0.9864
354,0.9832
355,0.9864
356,0.992
357,0.988
358,0.988
359,0.9872
360,0.9896
361,0.9928
362,0.9944
363,0.992
364,0.9832
365,0.9768
366,0.9768
367,0.9864
368,0.9864
369,0.9896
370,0.9872
371,0.9888
372,0.9752
373,0.98
374,0.9872
375,0.9912
376,0.9872
377,0.9864
378,0.9784
379,0.9864
380,0.988
381,0.9856
382,0.9872
383,0.9872
384,0.9896
385,0.9888
386,0.9896
387,0.9896
388,0.988
389,0.9904
390,0.9872
391,0.9872
392,0.9864
393,0.988
394,0.9872
395,0.9912
396,0.9904
397,0.9856
398,0.9888
399,0.9912
400,0.9848
401,0.9864
402,0.98
403,0.9824
404,0.9808
405,0.9832
406,0.9752
407,0.9816
408,0.9856
409,0.9848
410,0.9848
411,0.9816
412,0.9848
413,0.9864
414,0.9832
415,0.98
416,0.9848
417,0.9904
418,0.9936
419,0.9896
420,0.9872
421,0.9808
422,0.9696
423,0.9792
424,0.9768
425,0.9776
426,0.9768
427,0.9856
428,0.9936
429,0.9864
430,0.9832
431,0.9872
432,0.9848
433,0.9832
434,0.9832
435,0.984
436,0.9864
437,0.9832
438,0.9832
439,0.9816
440,0.9904
441,0.9896
442,0.9816
443,0.988
444,0.9808
445,0.9848
446,0.988
447,0.9824
448,0.9856
449,0.9848
450,0.9824
451,0.9816
452,0.9784
453,0.9856
454,0.9856
455,0.988
456,0.9832
457,0.984
458,0.988
459,0.9864
460,0.9904
461,0.988
462,0.9856
463,0.9856
464,0.9888
465,0.9824
466,0.9816
467,0.98
468,0.976
469,0.9808
470,0.9872
471,0.9848
472,0.9816
473,0.9848
474,0.9832
475,0.9864
476,0.988
477,0.9848
478,0.984
479,0.9816
480,0.984
481,0.9824
482,0.984
483,0.9888
484,0.9928
485,0.988
486,0.9856
487,0.988
488,0.9832
489,0.984
490,0.9832
491,0.9872
492,0.9912
493,0.98
494,0.9872
495,0.988
496,0.9904
497,0.9832
498,0.9848
499,0.9848
