Iteracao,Magnetizacao
338,0.0552
339,0.096
340,0.0448
341,0.0688
342,0.0432
343,0.0512
344,0.048
345,0.0336
346,0.0256
347,0.0424
348,0.0808
349,0.0632
350,0.0544
351,0.0672
352,0.0104
353,0.0024
354,-0.008
355,-0.0416
356,-0.0584
357,-0.06
358,-0.0872
359,-0.0568
360,-0.0256
361,-0.02
362,0.0072
363,-0.0296
364,-0.044
365,-0.0408
366,-0.076
367,-0.0904
368,-0.0504
369,-0.0872
370,-0.064
371,-0.0824
372,-0.0664
373,-0.0776
374,-0.0576
375,-0.0968
376,-0.1024
377,-0.0632
378,-0.0576
379,-0.0672
380,-0.048
381,-0.0472
382,-0.0424
383,-0.04
384,-0.0288
385,-0.0536
386,-0.0392
387,-0.0304
388,-0.0736
389,-0.036
390,-0.0128
391,0.02
392,0.052
393,0.0288
394,0.0016
395,0.0072
396,0.0296
397,0.0096
398,0.0032
399,-0.0056
400,-0.056
401,-0.0576
402,-0.076
403,-0.0688
404,-0.0384
405,-0.0272
406,-0.0336
407,-0.056
408,-0.0152
409,-0.0224
410,-0.0056
411,-0.0008
412,0.0376
413,0.0304
414,0.0192
415,0.0
416,-0.012
417,-0.0104
418,0.0048
419,0.0176
420,0.0512
421,0.0472
422,0.0576
423,0.0344
424,0.0408
425,0.0272
426,0.0216
427,0.0632
428,0.1088
429,0.064
430,0.0328
431,0.0456
432,0.02
433,0.0128
434,0.0072
435,0.004
436,0.0992
437,0.0984
438,0.068
439,0.0272
440,0.02
441,0.0352
442,0.0312
443,0.0224
444,-0.0176
445,0.0008
446,0.0248
447,0.0336
448,0.032
449,0.0344
450,0.0144
451,-0.0008
452,-0.0368
453,-0.0232
454,0.0056
455,0.0152
456,0.0136
457,-0.012
458,0.0272
459,0.0376
460,0.0376
461,0.0064
462,-0.028
463,-0.068
464,-0.0656
465,-0.068
466,-0.0296
467,-0.0584
468,-0.0472
469,-0.0488
470,-0.0624
471,-0.1192
472,-0.1112
473,-0.0776
474,-0.0664
475,-0.0464
476,-0.04
477,-0.0384
478,-0.0496
479,-0.0744
480,-0.0576
481,-0.0592
482,-0.0528
483,-0.0728
484,-0.0536
485,-0.0632
486,-0.0376
487,-0.0392
488,0.0256
489,0.0688
490,0.0288
491,0.0152
492,-0.032
493,-0.0616
494,-0.0416
495,-0.024
496,-0.0304
497,-0.0088
498,-0.0056
499,-0.0384
