Iteracao,Magnetizacao
173,0.0176
174,-0.0032
175,0.0376
176,0.044
177,0.0352
178,0.0552
179,0.0936
180,0.0784
181,0.0888
182,0.0744
183,0.0648
184,0.056
185,0.0552
186,0.0544
187,0.0552
188,0.0864
189,0.1008
190,0.0984
191,0.1136
192,0.0976
193,0.056
194,0.0352
195,0.0568
196,0.0624
197,0.056
198,0.0536
199,0.0456
200,0.072
201,0.0968
202,0.064
203,0.0456
204,0.0336
205,0.0328
206,0.0568
207,0.08
208,0.1176
209,0.1032
210,0.1264
211,0.124
212,0.1496
213,0.1416
214,0.148
215,0.1664
216,0.1592
217,0.1704
218,0.1432
219,0.1456
220,0.1608
221,0.1856
222,0.2088
223,0.172
224,0.1736
225,0.2176
226,0.2128
227,0.1792
228,0.2248
229,0.2416
230,0.256
231,0.2544
232,0.2224
233,0.1984
234,0.188
235,0.1608
236,0.1376
237,0.124
238,0.128
239,0.0536
240,-0.004
241,-0.0016
242,-0.04
243,-0.0504
244,-0.0256
245,-0.0632
246,-0.0576
247,-0.0936
248,-0.0912
249,-0.0936
250,-0.1168
251,-0.1344
252,-0.1432
253,-0.1256
254,-0.1472
255,-0.144
256,-0.1432
257,-0.1504
258,-0.1304
259,-0.1048
260,-0.088
261,-0.0696
262,-0.0696
263,-0.0872
264,-0.076
265,-0.0552
266,-0.0672
267,-0.068
268,-0.108
269,-0.0992
270,-0.104
271,-0.1096
272,-0.1496
273,-0.1504
274,-0.2128
275,-0.2096
276,-0.1704
277,-0.1808
278,-0.1664
279,-0.1608
280,-0.1496
281,-0.1584
282,-0.124
283,-0.1224
284,-0.0896
285,-0.1224
286,-0.1368
287,-0.1152
288,-0.1456
289,-0.116
290,-0.1304
291,-0.1616
292,-0.1528
293,-0.172
294,-0.2096
295,-0.2168
296,-0.192
297,-0.18
298,-0.2008
299,-0.2192
300,-0.2336
301,-0.264
302,-0.276
303,-0.2648
304,-0.2648
305,-0.2512
306,-0.2016
307,-0.18
308,-0.1536
309,-0.1688
310,-0.184
311,-0.1936
312,-0.192
313,-0.1248
314,-0.108
315,-0.1072
316,-0.14
317,-0.1504
318,-0.1064
319,-0.1304
320,-0.1512
321,-0.1472
322,-0.1576
323,-0.1264
324,-0.0832
325,-0.0848
326,-0.0696
327,-0.0584
328,-0.0792
329,-0.0272
330,-0.0184
331,0.0224
332,0.0376
333,0.0456
334,0.0504
335,0.024
336,0.0152
337,0.044
338,0.0504
339,0.0544
340,0.0328
341,0.0336
342,0.0096
343,0.0176
344,-0.0088
345,-0.0096
346,0.0288
347,0.0
348,-0.0064
349,-0.0296
350,-0.0496
351,-0.0472
352,-0.0608
353,-0.0512
354,-0.0384
355,-0.0592
356,-0.0488
357,-0.1088
358,-0.1128
359,-0.0968
360,-0.092
361,-0.084
362,-0.1112
363,-0.0808
364,-0.0752
365,-0.0568
366,-0.024
367,-0.0096
368,-0.0056
369,0.0168
370,0.028
371,-0.004
372,0.0376
373,0.0616
374,0.0848
375,0.1232
376,0.1464
377,0.1792
378,0.192
379,0.1544
380,0.132
381,0.1552
382,0.168
383,0.1336
384,0.1424
385,0.1656
386,0.1944
387,0.1888
388,0.1896
389,0.176
390,0.1744
391,0.1696
392,0.1752
393,0.1512
394,0.1728
395,0.1928
396,0.1936
397,0.1936
398,0.1976
399,0.1736
400,0.1824
401,0.152
402,0.1216
403,0.1352
404,0.1536
405,0.1616
406,0.1528
407,0.1712
408,0.1864
409,0.1792
410,0.188
411,0.184
412,0.236
413,0.2224
414,0.204
415,0.2024
416,0.1624
417,0.156
418,0.1792
419,0.1528
420,0.1752
421,0.1952
422,0.2088
423,0.2424
424,0.244
425,0.2496
426,0.2448
427,0.2288
428,0.2328
429,0.1952
430,0.2024
431,0.22
432,0.2392
433,0.216
434,0.2096
435,0.2056
436,0.1776
437,0.1584
438,0.1528
439,0.1352
440,0.1416
441,0.1112
442,0.1176
443,0.124
444,0.0824
445,0.08
446,0.0512
447,0.0496
448,0.0504
449,0.0224
450,0.0376
451,0.0336
452,0.04
453,0.0424
454,0.0128
455,0.0248
456,0.0304
457,0.0416
458,0.0256
459,0.028
460,0.0368
461,0.0536
462,0.0392
463,0.0312
464,0.048
465,0.0184
466,0.0624
467,0.0736
468,0.0632
469,0.0888
470,0.1008
471,0.1096
472,0.1624
473,0.2
474,0.1816
475,0.2152
476,0.24
477,0.2328
478,0.244
479,0.2432
480,0.2224
481,0.2072
482,0.208
483,0.2512
484,0.22
485,0.2344
486,0.232
487,0.2464
488,0.2248
489,0.2472
490,0.2312
491,0.2592
492,0.2336
493,0.248
494,0.2688
495,0.2832
496,0.2816
497,0.2984
498,0.2616
499,0.2768
