Iteracao,Magnetizacao
317,-0.3712
318,-0.3792
319,-0.4136
320,-0.4456
321,-0.4384
322,-0.4352
323,-0.4336
324,-0.436
325,-0.4472
326,-0.4432
327,-0.436
328,-0.4232
329,-0.4104
330,-0.4112
331,-0.3656
332,-0.404
333,-0.38
334,-0.3784
335,-0.348
336,-0.3192
337,-0.3416
338,-0.3272
339,-0.3408
340,-0.3256
341,-0.3448
342,-0.34
343,-0.3584
344,-0.336
345,-0.3728
346,-0.3536
347,-0.3424
348,-0.3232
349,-0.3552
350,-0.3824
351,-0.392
352,-0.4024
353,-0.42
354,-0.4368
355,-0.4448
356,-0.4256
357,-0.4544
358,-0.4488
359,-0.4824
360,-0.5192
361,-0.504
362,-0.5208
363,-0.5056
364,-0.5072
365,-0.5288
366,-0.4856
367,-0.4864
368,-0.4808
369,-0.5048
370,-0.5072
371,-0.488
372,-0.4632
373,-0.4592
374,-0.4544
375,-0.4528
376,-0.4704
377,-0.4832
378,-0.5
379,-0.4792
380,-0.46
381,-0.472
382,-0.492
383,-0.4896
384,-0.4792
385,-0.4584
386,-0.4792
387,-0.5216
388,-0.516
389,-0.5264
390,-0.5568
391,-0.5672
392,-0.5384
393,-0.5344
394,-0.5464
395,-0.5648
396,-0.5544
397,-0.5496
398,-0.5648
399,-0.604
400,-0.5944
401,-0.6088
402,-0.5808
403,-0.5552
404,-0.54
405,-0.5928
406,-0.5992
407,-0.6032
408,-0.5904
409,-0.5872
410,-0.5976
411,-0.5712
412,-0.5576
413,-0.5944
414,-0.5968
415,-0.576
416,-0.5896
417,-0.608
418,-0.612
419,-0.5936
420,-0.5984
421,-0.5864
422,-0.5744
423,-0.56
424,-0.5608
425,-0.5736
426,-0.5928
427,-0.5768
428,-0.5872
429,-0.5832
430,-0.5696
431,-0.5936
432,-0.5744
433,-0.6032
434,-0.5872
435,-0.564
436,-0.572
437,-0.5576
438,-0.5744
439,-0.5728
440,-0.592
441,-0.5792
442,-0.5608
443,-0.5536
444,-0.5536
445,-0.572
446,-0.5672
447,-0.5824
448,-0.5992
449,-0.5704
450,-0.5344
451,-0.5128
452,-0.5272
453,-0.5352
454,-0.544
455,-0.5144
456,-0.5072
457,-0.4816
458,-0.4832
459,-0.4728
460,-0.4696
461,-0.4544
462,-0.4528
463,-0.44
464,-0.4464
465,-0.4656
466,-0.4624
467,-0.4712
468,-0.408
469,-0.44
470,-0.4336
471,-0.4224
472,-0.4312
473,-0.4272
474,-0.4136
475,-0.4112
476,-0.396
477,-0.3912
478,-0.384
479,-0.3512
480,-0.3384
481,-0.3392
482,-0.3208
483,-0.328
484,-0.3096
485,-0.2824
486,-0.2688
487,-0.2776
488,-0.3024
489,-0.2744
490,-0.2848
491,-0.2976
492,-0.2944
493,-0.28
494,-0.2816
495,-0.2888
496,-0.3096
497,-0.292
498,-0.3176
499,-0.3272
