Iteracao,Magnetizacao
381,0.0048
382,0.0048
383,-0.0376
384,-0.0376
385,0.0016
386,-0.0616
387,-0.0616
388,-0.0872
389,-0.0624
390,-0.0704
391,-0.0752
392,-0.028
393,-0.0576
394,-0.0328
395,-0.0184
396,-0.0288
397,-0.0472
398,-0.0768
399,-0.0856
400,-0.0704
401,-0.0536
402,-0.0912
403,-0.0792
404,-0.104
405,-0.1016
406,-0.0664
407,-0.0448
408,0.0
409,0.0056
410,0.052
411,0.048
412,0.0416
413,0.1312
414,0.1416
415,0.0984
416,0.1152
417,0.1168
418,0.1264
419,0.1192
420,0.104
421,0.0816
422,0.0512
423,-0.0136
424,0.0088
425,0.0392
426,-0.0168
427,-0.0296
428,-0.0136
429,-0.0544
430,-0.036
431,-0.0544
432,-0.0552
433,-0.0696
434,-0.0504
435,-0.032
436,-0.0032
437,-0.024
438,-0.0104
439,0.0088
440,0.008
441,0.004
442,0.0024
443,0.0008
444,0.0104
445,0.0
446,-0.0072
447,0.0392
448,0.0408
449,0.056
450,0.016
451,0.0136
452,0.0336
453,0.0448
454,0.0512
455,0.0432
456,0.0264
457,0.0496
458,0.0456
459,0.08
460,0.056
461,0.044
462,0.0144
463,-0.0136
464,-0.0448
465,-0.0544
466,-0.0352
467,-0.0464
468,0.0184
469,0.0176
470,0.0144
471,0.0144
472,0.0408
473,0.0112
474,0.0072
475,0.0472
476,0.0392
477,0.0176
478,0.028
479,0.0248
480,0.0064
481,-0.0112
482,-0.0304
483,-0.0232
484,-0.0056
485,-0.008
486,0.0376
487,0.016
488,0.008
489,-0.0296
490,-0.0056
491,-0.0312
492,-0.0608
493,-0.0072
494,-0.0128
495,-0.024
496,-0.0336
497,-0.084
498,-0.0624
499,-0.0624
