x,y,phi_LBM,phi_exact,error
0.02531645569620253,0.0759493670886076,0.01711898062470874,0.01877760510427538,0.0016586244795666408
0.02531645569620253,0.08860759493670886,0.01997164112834775,0.021831934267954132,0.001860293139606381
0.02531645569620253,0.10126582278481013,0.022791364833250897,0.024851742656101676,0.0020603778228507792
0.02531645569620253,0.11392405063291139,0.02557378358810669,0.027832255330948623,0.002258471742841932
0.02531645569620253,0.12658227848101267,0.02831457369917353,0.030768759489325392,0.0024541857901518617
0.02531645569620253,0.13924050632911392,0.031009466694131283,0.03365661191457268,0.0026471452204413944
0.02531645569620253,0.1518987341772152,0.03365425863638845,0.036491246318421384,0.0028369876820329362
0.02531645569620253,0.16455696202531644,0.03624481848247628,0.03926818056123299,0.003023362078756711
0.02531645569620253,0.17721518987341772,0.03877709580401791,0.04198302373918354,0.0032059279351656297
0.02531645569620253,0.18987341772151897,0.041247128051890965,0.0446314831271852,0.0033843550752942347
0.02531645569620253,0.20253164556962025,0.04365104746126313,0.047209370966566896,0.0035583235053037662
0.02531645569620253,0.21518987341772153,0.04598508765514492,0.049712611086781586,0.0037275234316366673
0.02531645569620253,0.22784810126582278,0.048245589980102935,0.05213724535066972,0.0038916553705667864
0.02531645569620253,0.24050632911392406,0.050429009593415626,0.05447943991308769,0.004050430319672067
0.02531645569620253,0.25316455696202533,0.05253192131206499,0.05673549128300501,0.00420356997094002
0.02531645569620253,0.26582278481012656,0.0545510252283307,0.05890183217948485,0.004350806951154154
0.02531645569620253,0.27848101265822783,0.05648315209313036,0.060975037172288506,0.004491885079158146
0.02531645569620253,0.2911392405063291,0.05832526846589969,0.06295182809818457,0.0046265596322848795
0.02531645569620253,0.3037974683544304,0.06007448162828584,0.06482907924439898,0.004754597616113146
0.02531645569620253,0.31645569620253167,0.06172804425795971,0.0666038222910092,0.004875778033049484
0.02531645569620253,0.3291139240506329,0.06328335885826755,0.06827325100446828,0.004989892146200728
0.02531645569620253,0.34177215189873417,0.06473798193911912,0.06983472567483687,0.005096743735717751
0.02531645569620253,0.35443037974683544,0.06608962794437759,0.07128577728970717,0.0051961493453295815
0.02531645569620253,0.3670886075949367,0.06733617292102076,0.07262411143821912,0.0052879385171983595
0.02531645569620253,0.37974683544303794,0.06847565792544935,0.07384761193899547,0.005371954013546121
0.02531645569620253,0.3924050632911392,0.06950629216250064,0.07495434418625961,0.005448052023758976
0.02531645569620253,0.4050632911392405,0.0704264558529663,0.07594255820884489,0.005516102355878599
0.02531645569620253,0.4177215189873418,0.07123470282570002,0.07681069143725879,0.005575988611558766
0.02531645569620253,0.43037974683544306,0.07192976283072029,0.07755737117442635,0.005627608343706056
0.02531645569620253,0.4430379746835443,0.07251054357006428,0.07818141676620655,0.005670873196142262
0.02531645569620253,0.45569620253164556,0.07297613244352026,0.0786818414682491,0.005705709024728833
0.02531645569620253,0.46835443037974683,0.0733257980067541,0.07905785400624005,0.005732055999485952
0.02531645569620253,0.4810126582278481,0.07355899113975087,0.0793088598270692,0.0057498686873183324
0.02531645569620253,0.49367088607594933,0.07367534592390675,0.07943446203894075,0.005759116115034005
0.02531645569620253,0.5063291139240507,0.07367468022653076,0.07943446203894075,0.005759781812409992
0.02531645569620253,0.5189873417721519,0.07355699599194745,0.0793088598270692,0.0057518638351217455
0.02531645569620253,0.5316455696202531,0.07332247923882779,0.07905785400624005,0.00573537476741226
0.02531645569620253,0.5443037974683544,0.072971499763816,0.0786818414682491,0.005710341704433089
0.02531645569620253,0.5569620253164557,0.07250461055196157,0.07818141676620655,0.0056768062142449754
0.02531645569620253,0.569620253164557,0.07192254689491005,0.07755737117442635,0.005634824279516296
0.02531645569620253,0.5822784810126582,0.07122622521824769,0.07681069143725877,0.005584466219011083
0.02531645569620253,0.5949367088607594,0.0704167416198377,0.07594255820884489,0.005525816589007193
0.02531645569620253,0.6075949367088608,0.06949537012142369,0.07495434418625961,0.00545897406483592
0.02531645569620253,0.620253164556962,0.06846356063621112,0.07384761193899547,0.005384051302784354
0.02531645569620253,0.6329113924050633,0.06732293665556648,0.07262411143821912,0.005301174782652643
0.02531645569620253,0.6455696202531646,0.06607529265839972,0.07128577728970717,0.005210484631307452
0.02531645569620253,0.6582278481012658,0.0647225912472092,0.06983472567483685,0.00511213442762766
