Iteracao,Magnetizacao
338,-0.0232
339,-0.0552
340,-0.0952
341,-0.08
342,-0.076
343,-0.052
344,-0.0464
345,-0.0328
346,-0.0616
347,-0.0368
348,0.0224
349,0.0056
350,-0.0232
351,-0.0592
352,-0.0512
353,-0.0536
354,-0.0432
355,-0.0384
356,-0.0976
357,-0.0736
358,-0.1152
359,-0.1224
360,-0.0808
361,-0.0432
362,-0.0672
363,-0.1016
364,-0.1416
365,-0.1048
366,-0.1088
367,-0.0496
368,-0.0512
369,-0.0736
370,-0.0912
371,-0.084
372,-0.0984
373,-0.0888
374,-0.052
375,-0.048
376,-0.0272
377,-0.0464
378,-0.0032
379,0.0104
380,0.02
381,0.08
382,0.056
383,-0.0096
384,0.0304
385,0.016
386,-0.024
387,0.0104
388,0.0512
389,0.0224
390,-0.012
391,-0.0568
392,-0.0616
393,-0.0504
394,-0.0848
395,-0.012
396,0.0008
397,-0.012
398,0.0208
399,-0.0272
400,-0.0352
401,-0.0144
402,-0.0192
403,-0.0096
404,-0.0448
405,-0.04
406,0.0136
407,-0.0168
408,0.0112
409,-0.0504
410,-0.0512
411,-0.0056
412,0.0024
413,-0.0008
414,0.0488
415,0.0728
416,0.0464
417,0.0096
418,-0.0208
419,0.0352
420,0.0128
421,0.0552
422,0.0296
423,0.0184
424,0.024
425,0.0512
426,0.032
427,0.0432
428,0.0616
429,0.02
430,0.0072
431,0.0144
432,0.0032
433,-0.0424
434,-0.0104
435,-0.0528
436,-0.0808
437,-0.0824
438,-0.064
439,-0.0344
440,-0.0072
441,-0.012
442,-0.0296
443,-0.0128
444,-0.0232
445,0.0048
446,-0.0056
447,-0.0128
448,-0.0104
449,-0.0144
450,-0.0456
451,-0.032
452,0.0208
453,0.0064
454,0.0168
455,0.0128
456,0.0032
457,-0.0392
458,-0.0424
459,-0.0512
460,-0.0088
461,-0.0216
462,0.0272
463,0.0176
464,0.0504
465,0.028
466,-0.0032
467,0.0056
468,-0.016
469,-0.0096
470,-0.0248
471,0.008
472,-0.024
473,-0.0112
474,-0.036
475,-0.0232
476,-0.0184
477,-0.0296
478,-0.0008
479,-0.0064
480,0.0344
481,-0.0024
482,0.0136
483,-0.0008
484,-0.0304
485,0.0072
486,-0.0032
487,-0.0376
488,-0.0176
489,-0.0048
490,0.0168
491,0.0336
492,0.0368
493,0.0336
494,0.0104
495,0.024
496,-0.0368
497,-0.0352
498,-0.0312
499,0.0136
