Iteracao,Magnetizacao
317,-0.9184
318,-0.9392
319,-0.936
320,-0.932
321,-0.9528
322,-0.9432
323,-0.9384
324,-0.9472
325,-0.9384
326,-0.9376
327,-0.9472
328,-0.9304
329,-0.9184
330,-0.9168
331,-0.9184
332,-0.9104
333,-0.9112
334,-0.9248
335,-0.9272
336,-0.9312
337,-0.9416
338,-0.9448
339,-0.9456
340,-0.9328
341,-0.9384
342,-0.9328
343,-0.9376
344,-0.94
345,-0.9408
346,-0.928
347,-0.9104
348,-0.9232
349,-0.9384
350,-0.9424
351,-0.9344
352,-0.924
353,-0.9296
354,-0.924
355,-0.9216
356,-0.92
357,-0.908
358,-0.9272
359,-0.936
360,-0.9376
361,-0.9192
362,-0.9216
363,-0.9208
364,-0.9344
365,-0.9464
366,-0.9376
367,-0.9296
368,-0.94
369,-0.9408
370,-0.9448
371,-0.9472
372,-0.952
373,-0.9472
374,-0.9392
375,-0.9312
376,-0.9176
377,-0.9136
378,-0.9408
379,-0.9432
380,-0.928
381,-0.9296
382,-0.9352
383,-0.94
384,-0.9328
385,-0.9272
386,-0.9552
387,-0.956
388,-0.9416
389,-0.9328
390,-0.936
391,-0.9304
392,-0.9344
393,-0.9256
394,-0.9216
395,-0.9368
396,-0.9368
397,-0.9352
398,-0.94
399,-0.9528
400,-0.936
401,-0.932
402,-0.9288
403,-0.9432
404,-0.9456
405,-0.9448
406,-0.9544
407,-0.9456
408,-0.9512
409,-0.9432
410,-0.9496
411,-0.9488
412,-0.9256
413,-0.9232
414,-0.9344
415,-0.9408
416,-0.9328
417,-0.9384
418,-0.9336
419,-0.9208
420,-0.9232
421,-0.9064
422,-0.9112
423,-0.9136
424,-0.9096
425,-0.9136
426,-0.9256
427,-0.9184
428,-0.9264
429,-0.9408
430,-0.944
431,-0.9328
432,-0.9256
433,-0.9216
434,-0.924
435,-0.9328
436,-0.9328
437,-0.9344
438,-0.9312
439,-0.924
440,-0.9288
441,-0.9416
442,-0.9288
443,-0.9232
444,-0.9168
445,-0.9096
446,-0.9192
447,-0.9392
448,-0.9352
449,-0.9384
450,-0.9368
451,-0.9432
452,-0.9344
453,-0.936
454,-0.9344
455,-0.9256
456,-0.944
457,-0.9448
458,-0.9288
459,-0.9264
460,-0.9296
461,-0.928
462,-0.9304
463,-0.9368
464,-0.9392
465,-0.9384
466,-0.9448
467,-0.9336
468,-0.9288
469,-0.9272
470,-0.928
471,-0.928
472,-0.928
473,-0.9368
474,-0.944
475,-0.9368
476,-0.9352
477,-0.944
478,-0.944
479,-0.9424
480,-0.9304
481,-0.9168
482,-0.9184
483,-0.9352
484,-0.9392
485,-0.936
486,-0.9264
487,-0.936
488,-0.9376
489,-0.9416
490,-0.9448
491,-0.948
492,-0.9376
493,-0.9536
494,-0.9408
495,-0.932
496,-0.9328
497,-0.9384
498,-0.944
499,-0.9328
