Iteracao,Magnetizacao
185,0.0392
186,0.0648
187,0.0904
188,0.0504
189,0.0016
190,0.0216
191,-0.0272
192,-0.016
193,-0.076
194,-0.0304
195,-0.0088
196,-0.0656
197,-0.0024
198,0.0312
199,0.0608
200,0.0912
201,0.06
202,0.0432
203,0.064
204,0.0768
205,0.0432
206,0.0488
207,0.0288
208,-0.0128
209,-0.0424
210,-0.044
211,-0.0264
212,-0.0208
213,-0.0224
214,0.0072
215,0.0152
216,0.0296
217,0.0472
218,0.0392
219,0.036
220,0.0384
221,0.0008
222,0.0136
223,0.0048
224,-0.0064
225,0.0
226,0.0016
227,-0.0072
228,0.0088
229,0.016
230,-0.004
231,-0.0184
232,-0.0192
233,-0.0128
234,-0.0728
235,-0.0552
236,-0.012
237,-0.0376
238,-0.0288
239,-0.0336
240,-0.0424
241,-0.0168
242,0.0048
243,0.0192
244,0.0336
245,-0.0136
246,-0.092
247,-0.0776
248,-0.0584
249,0.0128
250,0.0408
251,0.0224
252,0.004
253,-0.0256
254,-0.008
255,0.0104
256,0.0024
257,0.0264
258,0.0056
259,0.012
260,0.0208
261,0.0296
262,0.0584
263,0.0384
264,-0.02
265,-0.008
266,0.0224
267,0.0128
268,0.024
269,0.0728
270,0.084
271,0.0752
272,0.0512
273,0.0264
274,0.0104
275,0.0232
276,-0.004
277,-0.0256
278,-0.016
279,-0.0272
280,-0.0184
281,0.0184
282,0.0352
283,0.072
284,0.0288
285,0.08
286,0.0568
287,0.0
288,0.0328
289,0.0528
290,-0.0008
291,-0.0352
292,-0.0184
293,0.0648
294,0.0616
295,0.0168
296,-0.0136
297,-0.0056
298,-0.0112
299,-0.0152
300,0.0096
301,0.0304
302,-0.0136
303,-0.0296
304,-0.0064
305,-0.044
306,-0.0456
307,-0.0136
308,0.0072
309,-0.0048
310,-0.0064
311,-0.0096
312,0.0096
313,0.0256
314,0.0216
315,-0.0136
316,-0.02
317,-0.0376
318,-0.052
319,-0.0344
320,-0.0096
321,-0.024
322,-0.028
323,-0.024
324,-0.0272
325,0.0128
326,0.0088
327,0.0056
328,0.0352
329,0.0232
330,0.0
331,-0.0056
332,-0.0416
333,-0.0472
334,-0.0784
335,-0.0616
336,-0.0528
337,-0.0616
338,-0.068
339,-0.0936
340,-0.0904
341,-0.0616
342,-0.0016
343,0.052
344,0.012
345,-0.0112
346,-0.0248
347,0.0464
348,0.0352
349,0.0448
350,0.0104
351,0.0672
352,0.0752
353,0.0888
354,0.1224
355,0.1
356,0.0888
357,0.0992
358,0.1424
359,0.0712
360,0.128
361,0.1144
362,0.0624
363,0.0712
364,0.0728
365,0.064
366,0.032
367,0.024
368,0.016
369,0.0128
370,-0.0224
371,-0.0344
372,-0.0712
373,-0.0832
374,-0.0768
375,-0.088
376,-0.0784
377,-0.076
378,-0.0744
379,-0.104
380,-0.0816
381,-0.1272
382,-0.1384
383,-0.0832
384,-0.0072
385,-0.0128
386,-0.0456
387,-0.076
388,-0.0792
389,-0.0928
390,-0.0224
391,-0.064
392,-0.0584
393,0.012
394,0.0584
395,0.0376
396,0.04
397,0.0056
398,0.0296
399,-0.0136
400,0.0032
401,0.0024
402,-0.0096
403,0.0144
404,0.0304
405,0.02
406,0.0704
407,0.0816
408,0.068
409,0.0456
410,0.0056
411,-0.0176
412,0.0296
413,-0.0024
414,0.0192
415,0.028
416,0.0048
417,0.0224
418,0.0136
419,0.0288
420,0.0256
421,0.0248
422,-0.0232
423,-0.0336
424,-0.0744
425,-0.048
426,-0.0504
427,-0.024
428,0.032
429,0.0096
430,-0.0096
431,-0.0024
432,-0.0064
433,0.0032
434,0.0384
435,0.0528
436,0.0096
437,-0.0432
438,-0.0248
439,-0.088
440,-0.0736
441,-0.0568
442,-0.0384
443,0.0192
444,0.0
445,-0.0456
446,0.0
447,0.0192
448,0.0456
449,-0.0008
450,-0.0088
451,-0.0152
452,0.02
453,-0.008
454,-0.0464
455,-0.0464
456,-0.0024
457,-0.0192
458,-0.0224
459,0.0344
460,0.0096
461,0.0272
462,0.0184
463,-0.0272
464,-0.0056
465,-0.0048
466,-0.0264
467,-0.004
468,-0.0264
469,-0.0344
470,-0.0264
471,-0.008
472,-0.012
473,0.0152
474,0.052
475,0.068
476,0.0816
477,0.0816
478,0.068
479,0.0768
480,0.0744
481,0.0192
482,-0.0024
483,0.076
484,0.0128
485,0.0
486,0.0136
487,-0.012
488,-0.0248
489,-0.0312
490,-0.0632
491,-0.064
492,-0.068
493,-0.016
494,-0.0352
495,-0.0632
496,-0.0424
497,-0.0928
498,-0.0784
499,-0.1088
