Iteracao,Magnetizacao
276,0.9968
277,0.9992
278,0.9976
279,0.9984
280,0.9992
281,0.9976
282,0.9968
283,0.9936
284,0.9968
285,0.996
286,0.9952
287,0.9952
288,0.9968
289,0.9976
290,0.9968
291,1.0
292,0.9976
293,0.9992
294,0.9936
295,0.9944
296,0.9992
297,0.9968
298,0.996
299,0.996
300,0.9936
301,0.9952
302,0.996
303,0.9976
304,0.9992
305,0.9992
306,0.9968
307,0.996
308,0.9968
309,0.9976
310,0.9952
311,0.9968
312,0.9968
313,0.9944
314,0.9976
315,0.9968
316,0.9992
317,0.9952
318,0.9936
319,0.9952
320,0.9936
321,0.9936
322,0.9976
323,0.996
324,0.9928
325,0.9936
326,0.9984
327,0.9984
328,0.9952
329,0.9968
330,0.9968
331,0.996
332,0.9992
333,0.9968
334,0.9968
335,0.9976
336,0.9976
337,0.9984
338,0.9984
339,0.9976
340,0.996
341,0.996
342,0.9952
343,0.9936
344,0.996
345,0.9976
346,0.9976
347,0.9952
348,0.996
349,0.9968
350,0.9984
351,0.996
352,0.9976
353,0.9992
354,0.9976
355,0.9968
356,0.9952
357,0.9976
358,0.9944
359,0.9952
360,0.9968
361,0.9976
362,0.9976
363,0.9968
364,1.0
365,0.9984
366,0.9984
367,0.9976
368,0.9992
369,0.9984
370,0.9968
371,0.9992
372,0.9976
373,0.996
374,0.996
375,0.9976
376,0.9968
377,0.9984
378,0.9992
379,0.9992
380,0.9992
381,0.9984
382,0.9992
383,0.9992
384,0.9992
385,0.9984
386,0.9968
387,0.9976
388,0.9968
389,0.9992
390,0.9992
391,0.9976
392,0.9984
393,1.0
394,0.9992
395,0.9968
396,0.9976
397,0.9992
398,0.9968
399,0.9944
400,0.9984
401,0.9968
402,1.0
403,0.9992
404,0.9984
405,0.9984
406,0.9976
407,0.996
408,0.9976
409,0.9984
410,0.9984
411,0.9968
412,0.9976
413,0.9976
414,0.9944
415,0.996
416,0.9984
417,0.9944
418,0.9976
419,0.9992
420,1.0
421,0.9992
422,0.9952
423,0.996
424,0.996
425,0.9992
426,1.0
427,0.996
428,0.9968
429,1.0
430,0.9976
431,0.9976
432,1.0
433,0.9992
434,0.9992
435,0.9984
436,0.9952
437,0.9968
438,0.9952
439,0.9936
440,0.996
441,0.9976
442,0.9976
443,0.996
444,0.9952
445,0.9952
446,0.996
447,0.9944
448,0.996
449,0.9968
450,0.9944
451,0.9976
452,0.9952
453,0.9976
454,0.9968
455,0.996
456,0.9968
457,0.996
458,0.9952
459,0.9944
460,0.9968
461,0.9992
462,0.9992
463,0.9976
464,0.9968
465,0.9968
466,0.9984
467,0.996
468,0.9976
469,0.9976
470,0.9976
471,0.996
472,0.9976
473,0.996
474,0.9936
475,0.9952
476,0.9968
477,0.9984
478,0.9976
479,0.9952
480,0.9976
481,0.9944
482,0.9944
483,0.9944
484,0.996
485,0.9992
486,0.9984
487,0.9952
488,0.996
489,0.9952
490,0.9976
491,0.9976
492,0.9976
493,0.9992
494,0.9968
495,0.9984
496,0.996
497,0.9984
498,0.9992
499,0.9992
